-7.175334692001342773e-01 -4.374836981296539307e-01 -2.342822551727294922e+00 8.742290735244750977e-01 -2.386790066957473755e-01 -7.003633677959442139e-02 -8.218885213136672974e-02 4.233149588108062744e-01 5.965415239334106445e-01 5.285922884941101074e-01 1.517748355865478516e+00 -2.989113330841064453e-01 2.833521962165832520e-01 -8.284500837326049805e-01 -1.461790561676025391e+00 -8.696740269660949707e-01 -5.029667615890502930e-01 -2.831750214099884033e-01 -1.082276925444602966e-01 -1.282088518142700195e+00 5.355997681617736816e-01 5.705896019935607910e-01 -4.669240713119506836e-01 -1.180259734392166138e-01 5.105497241020202637e-01 1.220208883285522461e+00 -9.549300074577331543e-01 6.480259895324707031e-01 -8.544043898582458496e-01 -1.025609970092773438e+00 -6.924904584884643555e-01 2.782150804996490479e-01 -1.449634432792663574e+00 -1.118138313293457031e+00 1.099134445190429688e+00 4.342778921127319336e-01 1.453095674514770508e+00 1.307421684265136719e+00 2.121844291687011719e-01 -1.914823412895202637e+00 2.388660907745361328e-01 8.749884366989135742e-02 1.392187476158142090e+00 8.522628545761108398e-01 3.120985329151153564e-01 -1.318705320358276367e+00 6.667787432670593262e-01 -3.399108648300170898e-01 7.692762017250061035e-01 8.226773738861083984e-01 2.091031074523925781e-01 -6.313412785530090332e-01 6.973989605903625488e-01 -1.281507909297943115e-01 -1.292249083518981934e+00 -7.048081606626510620e-02 1.534141421318054199e+00 8.505415320396423340e-01 -1.166983842849731445e+00 6.517913192510604858e-03 1.164303302764892578e+00 1.393000721931457520e+00 -1.109306573867797852e+00 1.869129538536071777e-01
7.066000103950500488e-01 -8.380142450332641602e-01 2.004705905914306641e+00 3.858300149440765381e-01 1.996476769447326660e+00 -1.852889060974121094e+00 -6.907330751419067383e-01 -9.530895352363586426e-01 -2.083781808614730835e-01 -5.273525416851043701e-02 1.519459128379821777e+00 1.538612842559814453e+00 -2.359990358352661133e+00 -1.971092939376831055e+00 1.952559649944305420e-01 -2.036751359701156616e-01 1.143802881240844727e+00 2.174105793237686157e-01 -1.023392438888549805e+00 5.429944396018981934e-01 5.872756242752075195e-01 5.640795230865478516e-01 1.537581324577331543e+00 1.650411248207092285e+00 7.291477918624877930e-01 6.714540719985961914e-01 -5.350925326347351074e-01 1.136898636817932129e+00 -1.172146797180175781e+00 2.597179651260375977e+00 -8.308215141296386719e-01 -2.146786600351333618e-01 8.595532178878784180e-01 1.386896520853042603e-01 1.529306471347808838e-01 -3.126011490821838379e-01 -3.975809216499328613e-01 -2.816891968250274658e-01 -1.538294851779937744e-01 3.655509352684020996e-01 1.932463496923446655e-01 -1.875544548034667969e+00 1.142851948738098145e+00 -1.119602441787719727e+00 1.376966476440429688e+00 3.179965972900390625e+00 -9.056991934776306152e-01 -1.348141551017761230e+00 1.614347696304321289e+00 -9.878449440002441406e-01 -5.530318617820739746e-01 2.172876596450805664e+00 6.161718815565109253e-02 7.326744794845581055e-01 -3.009577840566635132e-02 -6.723002195358276367e-01 1.532777428627014160e+00 1.468373090028762817e-01 -1.296608328819274902e+00 -3.099454343318939209e-01 -3.011615872383117676e-01 1.454740524291992188e+00 -3.794755637645721436e-01 3.202391266822814941e-01
-3.290165185928344727e+00 1.314096152782440186e-01 -1.332015872001647949e+00 8.269323110580444336e-01 -6.621663570404052734e-01 1.027459651231765747e-01 7.965234667062759399e-02 7.462477684020996094e-01 -3.786705434322357178e-01 6.134111881256103516e-01 1.562138050794601440e-01 7.419102787971496582e-01 1.428811907768249512e+00 -9.834752082824707031e-01 -4.435529410839080811e-01 -1.674163699150085449e+00 9.266406297683715820e-02 -1.234853789210319519e-01 -8.307762742042541504e-01 -2.793568968772888184e-01 -1.800520062446594238e+00 2.048252582550048828e+00 2.651872336864471436e-01 6.430135369300842285e-01 4.253700375556945801e-01 -1.032437443733215332e+00 7.024706900119781494e-02 -1.301509737968444824e-01 3.208519816398620605e-01 -1.406866788864135742e+00 -1.305675268173217773e+00 6.555539965629577637e-01 8.081179857254028320e-01 1.197771430015563965e+00 -7.125963568687438965e-01 -5.889397859573364258e-01 -1.081885814666748047e+00 2.491739243268966675e-01 -1.028837561607360840e+00 1.194847464561462402e+00 -9.369013309478759766e-01 4.070178270339965820e-01 1.797466754913330078e+00 1.417533397674560547e+00 -6.805484294891357422e-01 1.988038420677185059e+00 1.804830908775329590e+00 1.569214105606079102e+00 -1.897205352783203125e+00 -1.609367132186889648e-01 2.364601612091064453e+00 -8.514221310615539551e-01 -9.214692115783691406e-01 3.872852027416229248e-01 -3.650243878364562988e-01 -5.481061935424804688e-01 -3.099488280713558197e-02 9.935213923454284668e-01 2.016572952270507812e-01 6.989473104476928711e-01 7.714813351631164551e-01 -1.091080904006958008e+00 1.026740521192550659e-01 6.683150529861450195e-01
2.265813946723937988e-01 -7.487557530403137207e-01 6.747692227363586426e-01 -2.259190082550048828e+00 -2.119886130094528198e-01 -3.203536272048950195e-01 1.593431711196899414e+00 -1.351840972900390625e+00 9.210513532161712646e-02 -1.078690290451049805e+00 -6.096126511693000793e-02 -2.630668580532073975e-01 4.101819992065429688e-01 -4.921209812164306641e-01 2.477805763483047485e-01 -7.893661409616470337e-02 -6.657172441482543945e-01 -5.947207212448120117e-01 -2.205967307090759277e-01 -8.955761194229125977e-01 -3.159423172473907471e-01 -1.130182817578315735e-01 6.416562199592590332e-01 7.742795944213867188e-01 -2.763059139251708984e+00 -1.910210400819778442e-01 4.064742922782897949e-01 6.676580905914306641e-01 -3.596155345439910889e-01 1.879741311073303223e+00 -1.569293022155761719e+00 -4.542516469955444336e-01 6.514776945114135742e-01 -4.249941706657409668e-01 9.040879607200622559e-01 2.577691972255706787e-01 -1.582073688507080078e+00 -8.298434317111968994e-02 2.297642230987548828e-01 -7.315390110015869141e-01 -1.860313862562179565e-01 -5.780050158500671387e-01 1.224399209022521973e+00 -1.377955913543701172e+00 1.502275228500366211e+00 2.710220813751220703e-01 -9.633275270462036133e-01 1.177982926368713379e+00 -3.947268128395080566e-01 1.348028540611267090e+00 -7.224136590957641602e-01 -7.995400428771972656e-01 6.724334359169006348e-01 1.703093796968460083e-01 -4.924212396144866943e-01 1.960741132497787476e-01 -2.120034694671630859e+00 3.652820587158203125e-01 8.947879076004028320e-01 -6.385615468025207520e-01 1.545106291770935059e+00 1.307067751884460449e+00 -7.350109517574310303e-02 6.775701642036437988e-01
-2.246225178241729736e-01 7.079864293336868286e-02 -2.334294795989990234e+00 3.901487886905670166e-01 -5.602631717920303345e-02 7.548443675041198730e-01 4.339485764503479004e-01 6.464248299598693848e-01 -1.001863598823547363e+00 1.130084753036499023e+00 -1.216391324996948242e+00 -2.391670227050781250e+00 3.015506565570831299e-01 7.872427701950073242e-01 1.395307302474975586e+00 1.537451386451721191e+00 -1.253635168075561523e+00 9.791333675384521484e-01 1.695257306098937988e+00 -7.246361374855041504e-01 -1.851646661758422852e+00 6.622210741043090820e-01 3.985921666026115417e-02 -5.920511484146118164e-01 1.831745743751525879e+00 1.899637728929519653e-01 -3.702185153961181641e-01 -1.567106366157531738e+00 1.983233988285064697e-01 -1.460911333560943604e-01 -6.237933039665222168e-02 -1.791845113039016724e-01 -6.174471974372863770e-01 5.830142498016357422e-01 -1.564050078392028809e+00 1.312488794326782227e+00 4.534484446048736572e-01 -1.365520000457763672e+00 -5.986853241920471191e-01 4.334615170955657959e-01 1.589978933334350586e+00 -4.584773182868957520e-01 -1.080122470855712891e+00 -1.186707973480224609e+00 1.609322847798466682e-03 3.768769502639770508e-01 -2.588926255702972412e-01 -1.401532411575317383e+00 -3.914794623851776123e-01 1.147426605224609375e+00 -4.417935758829116821e-02 5.768302679061889648e-01 -9.752440452575683594e-01 1.450428843498229980e+00 8.755086660385131836e-01 1.646800190210342407e-01 -2.197327166795730591e-01 1.160445570945739746e+00 6.841637492179870605e-01 1.079966902732849121e+00 2.396245002746582031e-01 -1.290942788124084473e+00 9.414779543876647949e-01 -5.667346715927124023e-01
-2.369437664747238159e-01 -1.613814115524291992e+00 -2.757714688777923584e-01 6.390929818153381348e-01 8.466761112213134766e-01 -7.618287205696105957e-02 4.437054097652435303e-01 -8.490855246782302856e-02 3.699611425399780273e-01 -1.257005453109741211e+00 -6.733091473579406738e-01 3.324804902076721191e-01 2.320694774389266968e-01 8.027284741401672363e-01 -6.206114888191223145e-01 -6.882568597793579102e-01 -2.445995211601257324e-01 1.228676456958055496e-02 1.323786735534667969e+00 -1.851318717002868652e+00 3.270856738090515137e-01 -3.509415984153747559e-01 5.436829328536987305e-01 2.810980379581451416e-01 1.016497611999511719e+00 -3.243060111999511719e-01 5.733172893524169922e-01 7.795553207397460938e-01 -4.259552657604217529e-01 -6.787555813789367676e-01 8.343547582626342773e-01 -5.613453984260559082e-01 1.004232540726661682e-01 -1.195599555969238281e+00 -8.381703495979309082e-02 -8.311989307403564453e-01 2.510456740856170654e-01 -5.550976395606994629e-01 1.204504370689392090e-01 -3.208104074001312256e-01 -7.164936047047376633e-03 -1.585058927536010742e+00 -3.237203359603881836e-01 -1.656180500984191895e+00 -1.031978726387023926e+00 1.126317381858825684e+00 1.857264935970306396e-01 -8.542181923985481262e-03 5.181980133056640625e-01 1.199901938438415527e+00 2.892266027629375458e-02 2.389029562473297119e-01 4.115553498268127441e-01 -4.244989156723022461e-01 2.583388611674308777e-02 6.755447983741760254e-01 7.346942424774169922e-01 -1.178831607103347778e-02 3.148618638515472412e-01 -3.891454637050628662e-01 -6.505824923515319824e-01 -1.382178306579589844e+00 4.283771850168704987e-03 1.595759153366088867e+00
4.894043505191802979e-02 5.170252919197082520e-01 -2.692169845104217529e-01 2.059956192970275879e-01 -6.798644065856933594e-01 2.083310335874557495e-01 -2.572275325655937195e-02 -6.279469728469848633e-01 1.029381275177001953e+00 2.962529063224792480e-01 7.662374377250671387e-01 7.747161388397216797e-02 8.870847821235656738e-01 5.872656106948852539e-01 -8.558206558227539062e-01 2.137352339923381805e-02 -1.364023804664611816e+00 -5.557443499565124512e-01 -2.071894705295562744e-01 4.294426441192626953e-01 -1.603305339813232422e+00 -4.431270062923431396e-01 -2.576213479042053223e-01 -5.787033438682556152e-01 5.454912781715393066e-01 1.322633862495422363e+00 1.203952074050903320e+00 -1.265252232551574707e+00 -2.787204459309577942e-02 -5.205358862876892090e-01 -1.066054463386535645e+00 1.091963052749633789e+00 -1.831810474395751953e+00 -1.054561972618103027e+00 -3.029991686344146729e-01 6.941271424293518066e-01 -8.566730469465255737e-02 5.581135302782058716e-02 1.896641492843627930e+00 -1.799045324325561523e+00 -3.363509476184844971e-01 -9.386696852743625641e-03 -7.459793686866760254e-01 1.071254536509513855e-01 -8.496899008750915527e-01 -3.062277436256408691e-01 8.395034670829772949e-01 2.209139317274093628e-01 4.881798923015594482e-01 5.128067731857299805e-01 -5.408336520195007324e-01 2.389190912246704102e+00 -1.415031671524047852e+00 -3.229629516601562500e+00 1.197063088417053223e+00 6.740701794624328613e-01 1.138061046600341797e+00 -3.345506191253662109e-01 6.369799375534057617e-02 4.603341221809387207e-01 2.233645677566528320e+00 1.612130701541900635e-01 -8.306719064712524414e-01 -1.362304329872131348e+00
9.185617566108703613e-01 9.484030008316040039e-01 5.858745574951171875e-01 -5.536473393440246582e-01 -4.086301326751708984e-01 -3.770906031131744385e-01 4.053071737289428711e-01 1.273913979530334473e+00 -1.937746554613113403e-01 1.548012375831604004e+00 -1.693227767944335938e+00 7.807270884513854980e-01 3.926573395729064941e-01 -9.206904768943786621e-01 1.585654139518737793e+00 -3.438133597373962402e-01 -7.242646813392639160e-01 -1.392227292060852051e+00 7.308765649795532227e-01 -1.409722805023193359e+00 1.104605674743652344e+00 -1.243583578616380692e-02 5.348874330520629883e-01 -1.516865044832229614e-01 1.800735831260681152e+00 7.196504473686218262e-01 5.589953660964965820e-01 8.425830006599426270e-01 2.527338862419128418e-01 2.386640906333923340e-01 -5.574244856834411621e-01 -2.796678803861141205e-02 1.513628661632537842e-01 -6.622511893510818481e-02 1.511245489120483398e+00 -9.636801481246948242e-01 8.276501893997192383e-01 -1.089969754219055176e+00 2.266246378421783447e-01 6.049775332212448120e-02 -7.298468053340911865e-02 2.557698011398315430e+00 1.207308173179626465e+00 1.918865600600838661e-03 7.038287520408630371e-01 2.719849646091461182e-01 1.418110966682434082e+00 3.642774522304534912e-01 -5.233135223388671875e-01 -1.231448531150817871e+00 1.051866486668586731e-01 -4.296272397041320801e-01 -9.372525215148925781e-01 -5.952816605567932129e-01 -6.138164997100830078e-01 -6.926926970481872559e-01 -1.009354114532470703e+00 1.411599278450012207e+00 2.757292091846466064e-01 -9.810525178909301758e-01 2.312038391828536987e-01 1.065120697021484375e+00 1.138938069343566895e-01 3.435656055808067322e-02
5.177347064018249512e-01 7.723126411437988281e-01 -8.707568049430847168e-01 6.764872670173645020e-01 8.497856855392456055e-01 -4.837279766798019409e-02 1.681848287582397461e+00 2.222212791442871094e+00 -8.700147867202758789e-01 -2.399387359619140625e+00 -1.200628280639648438e-01 -5.534707903861999512e-01 8.540010452270507812e-01 1.166584253311157227e+00 -5.117306113243103027e-01 9.165737628936767578e-01 2.706768810749053955e-01 1.340202689170837402e-01 -5.777603760361671448e-02 1.484142303466796875e+00 6.477026343345642090e-01 7.553882002830505371e-01 -6.995128095149993896e-02 -4.890834391117095947e-01 -4.036944210529327393e-01 -8.207879662513732910e-01 -6.215365529060363770e-01 2.754133343696594238e-01 8.334692567586898804e-03 5.580102205276489258e-01 -1.337637186050415039e+00 6.931042671203613281e-01 1.359367966651916504e-01 -1.069108098745346069e-01 -2.891720645129680634e-02 -1.786314994096755981e-01 -4.668851196765899658e-01 1.418458372354507446e-01 1.005689740180969238e+00 5.399996787309646606e-02 -5.805333852767944336e-01 -4.325052499771118164e-01 -3.915993571281433105e-01 3.806729614734649658e-01 -3.465816080570220947e-01 9.274391531944274902e-01 1.376624226570129395e+00 -1.097417473793029785e+00 4.551354050636291504e-02 1.693993210792541504e+00 -6.520714759826660156e-01 1.097531676292419434e+00 -1.402928680181503296e-01 -1.485964179039001465e+00 -1.027431130409240723e+00 -4.398900866508483887e-01 -9.319295287132263184e-01 -9.133147597312927246e-01 3.472048640251159668e-01 -6.262855529785156250e-01 -2.942720651626586914e-01 1.320087194442749023e+00 -3.114289939403533936e-01 -4.857590496540069580e-01
-1.274197101593017578e+00 -2.298111200332641602e+00 -6.543282866477966309e-01 3.214274942874908447e-01 -1.039085745811462402e+00 1.131374239921569824e+00 1.203716874122619629e+00 9.648501873016357422e-01 5.317786931991577148e-01 -1.165392279624938965e+00 1.926873624324798584e-01 8.155190944671630859e-01 -1.057787418365478516e+00 1.855346858501434326e-01 -4.386113584041595459e-01 4.343540668487548828e-01 -5.231288671493530273e-01 -5.465732216835021973e-01 9.433231353759765625e-01 -4.393710792064666748e-01 5.362469553947448730e-01 1.289609432220458984e+00 -3.722640275955200195e-01 4.508886933326721191e-01 -1.894109398126602173e-01 -4.274158179759979248e-01 1.976871341466903687e-01 2.048118114471435547e-01 1.959866404533386230e+00 1.130084037780761719e+00 -4.875502362847328186e-02 -6.928194165229797363e-01 -1.490159630775451660e+00 8.470705747604370117e-01 9.990541934967041016e-01 4.796899557113647461e-01 1.242840886116027832e+00 3.094630837440490723e-01 2.492949366569519043e-01 7.005666494369506836e-01 -8.084658980369567871e-01 -4.515259861946105957e-01 8.394967764616012573e-02 1.591003060340881348e+00 5.257865190505981445e-01 1.024634242057800293e+00 8.571797013282775879e-01 6.364685297012329102e-01 -5.672391653060913086e-01 9.255261421203613281e-01 -1.232853770256042480e+00 -1.228605628013610840e+00 -2.962990403175354004e-01 2.239399194717407227e+00 -6.804443001747131348e-01 9.718329310417175293e-01 5.491679906845092773e-01 -1.004208445549011230e+00 -1.222701594233512878e-01 -5.817904472351074219e-01 -2.631292939186096191e-01 -1.840745210647583008e+00 -1.237273335456848145e+00 -1.336507916450500488e+00
